Easting	Northing	Elevation
679221.2500	4135607.9300	10.0590
679221.2000	4135607.7900	10.0290
679221.1800	4135607.6500	10.0290
679221.1500	4135607.5200	10.0290
679221.1300	4135607.3800	10.0290
679221.1000	4135607.2500	10.0590
679221.0700	4135607.1100	10.0590
679221.0500	4135606.9800	10.0590
679221.0700	4135606.7100	 9.9990
679221.0800	4135606.5800	10.0290
679221.0900	4135606.4500	 9.9990
679221.1100	4135606.3200	 9.9990
679221.2200	4135605.8300	10.0290
679221.2600	4135605.7100	10.0590
679221.2900	4135605.5900	10.0590
679221.3300	4135605.4800	10.0590
679221.3800	4135605.3700	10.0290
679221.5900	4135604.9500	 9.9690
679221.6400	4135604.8500	 9.9390
679221.6900	4135604.7400	 9.9390
679221.7400	4135604.6300	 9.9390
679221.7900	4135604.5300	 9.9390
679221.9400	4135604.2100	10.0590
679222.0100	4135604.1100	10.0590
679222.2400	4135603.8100	10.0890
679222.7000	4135603.3400	10.0790
679222.8000	4135603.2500	10.0590
679222.9000	4135603.1600	10.0590
679223.0100	4135603.0700	10.0290
679223.0700	4135602.9700	10.0290
679223.1800	4135602.7600	 9.9990
679223.2400	4135602.6600	10.0290
679223.3600	4135602.4500	 9.9990
679223.4100	4135602.3600	 9.9990
679223.5200	4135602.1600	10.0590
679223.5700	4135602.0700	10.0790
679223.7500	4135601.7800	10.0590
679223.8100	4135601.6900	10.0590
679223.8800	4135601.6000	10.0290
679224.0700	4135601.3200	 9.9390
679224.3500	4135600.9100	10.0790
679224.7000	4135600.3800	 9.9990
679224.7700	4135600.2700	10.0290
679224.8400	4135600.1600	10.0290
679224.9100	4135600.0600	10.0290
679224.9700	4135599.9400	10.0290
679225.0300	4135599.8300	10.0290
679225.0900	4135599.7100	10.0290
679225.1500	4135599.6000	10.0290
679225.2200	4135599.4800	10.0590
679225.2800	4135599.3700	10.0290
679225.3200	4135599.2500	10.0590
679225.3700	4135599.1300	10.0290
679225.4200	4135599.0200	10.0590
679225.4700	4135598.9000	10.0590
679225.5100	4135598.7800	10.0290
679225.6100	4135598.4500	10.0290
679225.6400	4135598.3400	 9.9990
679225.6700	4135598.2400	 9.9990
679225.7000	4135598.1300	 9.9990
679225.7200	4135598.0200	 9.9690
679225.7400	4135597.9200	 9.9690
679225.7600	4135597.8300	 9.9690
679225.7800	4135597.7300	 9.9690
679225.8000	4135597.6400	 9.9690
679225.8200	4135597.5400	 9.9690
679225.8400	4135597.4400	 9.9690
679225.8900	4135597.3500	 9.9990
679225.9400	4135597.2600	 9.9990
679225.9800	4135597.1800	10.0290
679226.0300	4135597.0900	10.0290
679226.0800	4135597.0000	10.0290
679226.1300	4135596.9100	10.0290
679226.2000	4135596.8200	10.0290
679226.2800	4135596.7400	10.0290
679226.3600	4135596.6500	10.0290
679226.4400	4135596.5700	10.0290
679226.5200	4135596.4800	10.0290
679226.6000	4135596.3900	10.0290
679226.6800	4135596.3100	10.0290
679226.7700	4135596.2300	10.0590
679226.8500	4135596.1500	10.0590
679226.9400	4135596.0600	10.0590
679227.0200	4135595.9800	10.0790
679227.1100	4135595.9000	10.0890
679227.1900	4135595.8100	10.0790
679227.2800	4135595.7200	10.0890
679227.3700	4135595.6300	10.0790
679227.4500	4135595.5400	10.0890
679227.5400	4135595.4500	10.1090
679227.6300	4135595.3500	10.1090
679227.7100	4135595.2600	10.1090
679227.7900	4135595.1600	10.0790
679227.8800	4135595.0600	10.0590
679227.9600	4135594.9600	10.0590
679228.1200	4135594.7700	10.0890
679228.1900	4135594.6800	10.0890
679228.2500	4135594.5900	10.0890
679228.3800	4135594.4100	10.1390
679228.7100	4135593.9700	10.3090
679228.7700	4135593.8900	10.3090
679228.8400	4135593.8100	10.3090
679228.9000	4135593.7200	10.3390
679228.9800	4135593.6300	10.3590
679229.0600	4135593.5400	10.3390
679229.3600	4135593.1800	10.4990
679229.4600	4135593.0900	10.4990
679229.5600	4135593.0100	10.5290
679229.6600	4135592.9300	10.5290
679229.7600	4135592.8400	10.5590
679229.8600	4135592.7600	10.5590
679229.9600	4135592.6800	10.5790
679230.0600	4135592.5800	10.6090
679230.1500	4135592.4800	10.6090
679230.2500	4135592.3800	10.6390
679230.3400	4135592.2900	10.6390
679230.4400	4135592.1900	10.6390
679230.5300	4135592.0900	10.6690
679230.6000	4135591.9800	10.6690
679230.6600	4135591.8600	10.6390
679231.2700	4135590.3200	10.6690
679231.2800	4135590.1900	10.6690
679231.3000	4135590.0700	10.6390
679231.3200	4135589.9400	10.6390
679231.2900	4135589.8200	10.6390
679231.2700	4135589.7000	10.6090
679231.2400	4135589.5900	10.6390
679231.2100	4135589.4700	10.6090
679231.1900	4135589.3500	10.6090
679231.1600	4135589.2300	10.6090
679231.1300	4135589.1100	10.6090
679231.0900	4135588.9900	10.5790
679231.0600	4135588.8700	10.5590
679231.0200	4135588.7600	10.5290
679230.9900	4135588.6400	10.4990
679230.9600	4135588.5200	10.5290
679230.9100	4135588.4000	10.4990
679230.8700	4135588.2900	10.4790
679230.8200	4135588.1700	10.4790
679230.7800	4135588.0600	10.4490
679230.7300	4135587.9400	10.4490
679230.6300	4135587.7300	10.3890
679230.5800	4135587.6300	10.3890
679230.5300	4135587.5400	10.3890
679230.4800	4135587.4400	10.3890
679230.4300	4135587.3400	10.3890
679230.3800	4135587.2500	10.3590
679230.3500	4135587.1500	10.3590
679230.3200	4135587.0500	10.3390
679230.2900	4135586.9500	10.3590
679230.2600	4135586.8500	10.3590
679230.2000	4135586.6600	10.2790
679230.1900	4135586.5600	10.3090
679230.1800	4135586.4600	10.2790
679230.1800	4135586.3700	10.3090
679230.1700	4135586.2700	10.2790
679230.1600	4135586.1700	10.3090
679230.1500	4135586.0700	10.3090
679230.1700	4135585.9900	10.3090
679230.2000	4135585.9000	10.3090
679230.2200	4135585.8100	10.3090
679230.2600	4135585.6400	10.3590
679230.2900	4135585.5500	10.3590
679230.3300	4135585.4900	10.3590
679230.3800	4135585.4200	10.3590
679230.4300	4135585.3600	10.3590
679230.4800	4135585.2900	10.3590
679230.5300	4135585.2300	10.3590
679230.5800	4135585.1600	10.3590
679230.6300	4135585.1100	10.3590
679230.6800	4135585.0500	10.3590
679230.7300	4135584.9900	10.3890
679230.7800	4135584.9400	10.3890
679230.8300	4135584.8800	10.4190
679230.8900	4135584.8300	10.4490
679230.9500	4135584.7900	10.4490
679231.0200	4135584.7600	10.4490
679231.0900	4135584.7300	10.4190
679231.1500	4135584.7000	10.4490
679231.2200	4135584.6700	10.4690
679231.2800	4135584.6300	10.4690
679231.3800	4135584.6300	10.4790
679231.4700	4135584.6200	10.4690
679231.5700	4135584.6200	10.4690
679231.6600	4135584.6100	10.4990
679231.7600	4135584.6100	10.4790
679231.8500	4135584.6000	10.4990
679231.9800	4135584.5900	10.5290
679232.2300	4135584.5700	10.6090
679232.3500	4135584.5600	10.6390
679232.6000	4135584.5400	10.6690
679233.1000	4135584.4300	10.6690
679233.2300	4135584.4100	10.6390
679234.3200	4135583.8800	10.6690
679234.5400	4135583.6900	10.6090
679234.6600	4135583.5500	10.6690
679234.7200	4135583.4700	10.6690
679234.8300	4135583.3300	10.6390
679234.8800	4135583.1600	10.5790
679234.9500	4135582.9100	10.5790
679234.9700	4135582.8200	10.5590
679234.9700	4135582.7300	10.5590
679234.9600	4135582.6300	10.5590
679234.8700	4135582.0600	10.6690
679234.8400	4135581.9600	10.6690
679234.8000	4135581.8600	10.6390
679234.7700	4135581.7600	10.6690
679234.5200	4135580.9200	10.6590
679234.4800	4135580.8200	10.6590
679234.4400	4135580.7100	10.6290
679234.4000	4135580.6100	10.6290
679234.3600	4135580.5100	10.5990
679234.3200	4135580.4100	10.5990
679234.2800	4135580.3200	10.5990
679234.2400	4135580.2300	10.5990
679234.2000	4135580.1400	10.5990
679234.1500	4135580.0500	10.5990
679234.1100	4135579.9600	10.5990
679234.0700	4135579.8700	10.5990
679234.0600	4135579.7800	10.5990
679234.0500	4135579.7000	10.5990
679234.0500	4135579.6100	10.5990
679234.0400	4135579.5300	10.5990
679234.0300	4135579.4400	10.5790
679234.0300	4135579.3500	10.5790
679234.0500	4135579.2700	10.5790
679234.0800	4135579.1900	10.5690
679234.1000	4135579.1100	10.5690
679234.1300	4135579.0300	10.5490
679234.1500	4135578.9400	10.5490
679234.1800	4135578.8600	10.5490
679234.2200	4135578.7800	10.5490
679234.2600	4135578.7100	10.5490
679234.3000	4135578.6300	10.5690
679234.3500	4135578.5500	10.5790
679234.3900	4135578.4700	10.5790
679234.4300	4135578.3900	10.5990
679234.5100	4135578.3100	10.5990
679234.5900	4135578.2300	10.6290
679234.6600	4135578.1500	10.6290
679234.7400	4135578.0700	10.6290
679234.8200	4135577.9900	10.6290
679234.9000	4135577.9100	10.5990
679234.9700	4135577.8100	10.5990
679235.0500	4135577.7100	10.5790
679235.1200	4135577.6200	10.5790
679235.2000	4135577.5200	10.5790
679235.2700	4135577.4300	10.5790
679235.3500	4135577.3300	10.5790
679235.3900	4135577.2200	10.5990
679235.4300	4135577.1200	10.5990
679235.4700	4135577.0100	10.5990
679235.5100	4135576.9000	10.5990
679235.5600	4135576.8000	10.6290
679235.6000	4135576.6900	10.6290
679235.6200	4135576.5800	10.6290
679235.6300	4135576.4700	10.6290
679235.6500	4135576.3600	10.6290
679235.6700	4135576.2500	10.6290
679235.6900	4135576.1400	10.5990
679235.7100	4135576.0300	10.5990
679235.6900	4135575.9200	10.6290
679235.6700	4135575.8200	10.6290
679235.6600	4135575.7100	10.6290
679235.6400	4135575.6100	10.6290
679235.6200	4135575.5000	10.5990
679235.6000	4135575.3900	10.5790
679235.5400	4135575.2900	10.5690
679235.4700	4135575.1900	10.5490
679235.4000	4135575.0900	10.5490
679235.3400	4135574.9900	10.5290
679235.2700	4135574.8900	10.4990
679235.2000	4135574.7900	10.4690
679235.1200	4135574.6900	10.4690
679235.0500	4135574.5900	10.4690
679234.9700	4135574.4800	10.4690
679234.8900	4135574.3800	10.4690
679234.8200	4135574.2800	10.4390
679234.7400	4135574.1700	10.4390
679234.6600	4135574.0600	10.4090
679234.5700	4135573.9600	10.4090
679234.4900	4135573.8500	10.4090
679234.4100	4135573.7400	10.4390
679234.3300	4135573.6400	10.4390
679234.2500	4135573.5300	10.4690
679234.1600	4135573.4200	10.4990
679234.0800	4135573.3100	10.4990
679233.9900	4135573.2000	10.4690
679233.9100	4135573.0900	10.4690
679233.7300	4135572.8600	10.4090
679233.4900	4135572.5400	10.4090
679233.4000	4135572.4400	10.4090
679233.3200	4135572.3300	10.4090
679233.2400	4135572.2200	10.3790
679233.1700	4135572.1100	10.3790
679233.1000	4135572.0000	10.3790
679233.0300	4135571.8900	10.3790
679232.9700	4135571.7800	10.4090
679232.9000	4135571.6700	10.3790
679232.8300	4135571.5600	10.3790
679232.7900	4135571.4500	10.3790
679232.7500	4135571.3400	10.3790
679232.7100	4135571.2400	10.3790
679232.6700	4135571.1300	10.3790
679232.6300	4135571.0200	10.3590
679232.5800	4135570.9100	10.3490
679232.5600	4135570.8000	10.3490
679232.5300	4135570.6800	10.3490
679232.5100	4135570.5700	10.3490
679232.4900	4135570.4600	10.3190
679232.4600	4135570.3500	10.3190
679232.4400	4135570.2300	10.3190
679232.4300	4135570.1300	10.3290
679232.4300	4135570.0200	10.2990
679232.4300	4135569.9100	10.3290
679232.4300	4135569.8000	10.2990
679232.4300	4135569.6900	10.3290
679232.4300	4135569.5900	10.3290
679232.4500	4135569.4800	10.3290
679232.4800	4135569.2600	10.2990
679232.5000	4135569.1600	10.2990
679232.5300	4135568.9400	10.2690
679232.5700	4135568.8400	10.2490
679232.6100	4135568.7300	10.2490
679232.6500	4135568.6300	10.2490
679232.6900	4135568.5300	10.2690
679232.7300	4135568.4200	10.2490
679232.7800	4135568.3200	10.2190
679232.8800	4135568.1100	10.1990
679232.9300	4135568.0000	10.1990
679232.9800	4135567.8900	10.1890
679233.0400	4135567.7800	10.2190
679233.0900	4135567.6800	10.2190
679233.1500	4135567.5600	10.2190
679233.2200	4135567.4500	10.2190
679233.2900	4135567.3400	10.1890
679233.3500	4135567.2200	10.1690
679233.4200	4135567.1100	10.1690
679233.4900	4135567.0000	10.1690
679233.5500	4135566.8800	10.1890
679233.6200	4135566.7600	10.2190
679233.6900	4135566.6400	10.1890
679233.8900	4135566.2900	10.1690
679233.9300	4135566.1800	10.1390
679233.9700	4135566.0700	10.1390
679234.0100	4135565.9500	10.1390
679234.0500	4135565.8400	10.1390
679234.0900	4135565.7300	10.1090
679234.1300	4135565.6100	10.1090
679234.1500	4135565.5200	10.0890
679234.1700	4135565.4300	10.0790
679234.1900	4135565.3400	10.0590
679234.2100	4135565.2400	10.0590
679234.2300	4135565.1500	10.0290
679234.2600	4135565.0600	10.0290
679234.2900	4135564.9900	 9.9990
679234.3300	4135564.9300	 9.9990
679234.4000	4135564.8000	10.0590
679234.4400	4135564.7400	10.0590
679234.4700	4135564.6700	10.0290
679234.8100	4135564.4300	10.1990
679234.8900	4135564.4200	10.1990
679234.9700	4135564.4100	10.2290
679235.0500	4135564.4000	10.2190
679235.1300	4135564.3900	10.2190
679235.2100	4135564.3800	10.2190
679235.2900	4135564.3700	10.2190
679235.3800	4135564.3800	10.2190
679235.4700	4135564.3900	10.2190
679235.5500	4135564.4100	10.2190
679235.6400	4135564.4200	10.2190
679235.7300	4135564.4300	10.1990
679235.8200	4135564.4400	10.1990
679235.9200	4135564.4800	10.2290
679236.0200	4135564.5200	10.2190
679236.1200	4135564.5600	10.2490
679236.4300	4135564.6900	10.3390
679236.5400	4135564.7500	10.3390
679236.6600	4135564.8100	10.3390
679236.7800	4135564.8800	10.3590
679236.9000	4135564.9400	10.3590
679237.0200	4135565.0000	10.3890
679237.1400	4135565.0700	10.3890
679237.2700	4135565.1600	10.3890
679237.4000	4135565.2600	10.3890
679237.5300	4135565.3500	10.4190
679237.6600	4135565.4500	10.3890
679237.7900	4135565.5400	10.4190
679237.9200	4135565.6400	10.4190
679238.0600	4135565.7300	10.4190
679238.2000	4135565.8200	10.4490
679238.3400	4135565.9100	10.4190
679238.4700	4135566.0100	10.4490
679238.6100	4135566.1000	10.4490
679238.7500	4135566.1900	10.4690
679238.9100	4135566.2900	10.4790
679239.0600	4135566.3800	10.4990
679239.2100	4135566.4800	10.5290
679239.3600	4135566.5700	10.5290
679239.5100	4135566.6700	10.5590
679239.6600	4135566.7700	10.5790
679239.8100	4135566.8500	10.6090
679239.9600	4135566.9300	10.6090
679240.1100	4135567.0000	10.6090
679240.2600	4135567.0800	10.6390
679240.4100	4135567.1600	10.6390
679240.5600	4135567.2400	10.6390
679240.7100	4135567.3000	10.6390
679240.8600	4135567.3500	10.6090
679241.0000	4135567.4000	10.6090
679241.1500	4135567.4600	10.6090
679241.3000	4135567.5100	10.6090
679241.4400	4135567.5600	10.6090
679241.5800	4135567.5900	10.6090
679241.7200	4135567.6200	10.6390
679241.8600	4135567.6400	10.6690
679241.9900	4135567.6700	10.6690
679242.1300	4135567.6900	10.6690
679244.8500	4135567.2300	10.5790
679244.9400	4135567.1900	10.5790
679245.5100	4135566.8700	10.5790
679245.6200	4135566.8200	10.5790
679245.7300	4135566.7700	10.5790
679245.8400	4135566.7200	10.5790
679246.0700	4135566.6300	10.6090
679246.1800	4135566.5800	10.6090
679246.3100	4135566.5300	10.6090
679246.4400	4135566.4800	10.5790
679246.8400	4135566.3300	10.6090
679246.9700	4135566.2800	10.6390
679247.0800	4135566.2000	10.6390
679247.1900	4135566.1200	10.6390
679247.4000	4135565.9500	10.5790
679247.6700	4135565.6900	10.4790
679247.8000	4135565.5000	10.5590
679247.8700	4135565.4000	10.5590
679247.9300	4135565.3000	10.5590
679247.9900	4135565.2000	10.5790
679248.0200	4135565.1000	10.6090
679248.0700	4135564.9000	10.5290
679248.1600	4135564.0100	10.6690
679248.1200	4135563.8900	10.6690
679248.0900	4135563.7800	10.6690
679248.0500	4135563.6700	10.6390
679248.0100	4135563.5600	10.6390
679247.9800	4135563.4400	10.6090
679247.9400	4135563.3300	10.5790
679247.8800	4135563.2000	10.5790
679247.8300	4135563.0700	10.5590
679247.7700	4135562.9400	10.5290
679247.7100	4135562.8100	10.5290
679247.6500	4135562.6800	10.4990
679247.5900	4135562.5500	10.4990
679247.5100	4135562.4200	10.4690
679247.4400	4135562.2800	10.4490
679247.2900	4135562.0200	10.3890
679247.2100	4135561.8900	10.3590
679247.1400	4135561.7500	10.3890
679247.0300	4135561.6200	10.3890
679246.9300	4135561.4900	10.3590
679246.8200	4135561.3600	10.3590
679246.7100	4135561.2300	10.3590
679246.6100	4135561.1000	10.3590
679246.5000	4135560.9700	10.3390
679246.3900	4135560.8400	10.3290
679246.2700	4135560.7100	10.2990
679246.1600	4135560.5700	10.2990
679246.0400	4135560.4400	10.2690
679245.9200	4135560.3100	10.2990
679245.8100	4135560.1800	10.2990
679245.6900	4135560.0500	10.2690
679245.5800	4135559.9100	10.2690
679245.4700	4135559.7800	10.2990
679245.3600	4135559.6500	10.2990
679245.2500	4135559.5100	10.3290
679245.1300	4135559.3800	10.3290
679245.0400	4135559.2700	10.3290
679244.9400	4135559.1600	10.2990
679244.7500	4135558.9400	10.3290
679244.6500	4135558.8200	10.2990
679244.5600	4135558.7100	10.2990
679244.4700	4135558.6300	10.2990
679244.3900	4135558.5500	10.2990
679244.2200	4135558.3800	10.3490
679244.1300	4135558.3000	10.3490
679244.0500	4135558.2200	10.3490
679243.9800	4135558.1500	10.3290
679243.9100	4135558.0900	10.3290
679243.8500	4135558.0300	10.3290
679243.7800	4135557.9700	10.2990
679243.7100	4135557.9000	10.3290
679243.6400	4135557.8400	10.3490
679243.6200	4135557.7900	10.3590
679243.6000	4135557.7400	10.3590
679243.5700	4135557.6900	10.3490
679243.5500	4135557.6400	10.3290
679243.5300	4135557.5900	10.2990
679243.5300	4135557.5000	10.2190
679243.5500	4135557.4600	10.2390
679243.5700	4135557.4200	10.2390
679243.6300	4135557.3000	10.2190
679243.6800	4135557.2600	10.1890
679243.7400	4135557.2100	10.2190
679243.8000	4135557.1700	10.2190
679243.8500	4135557.1300	10.2190
679243.9100	4135557.0800	10.1890
679243.9700	4135557.0400	10.1990
679244.0500	4135556.9900	10.1990
679244.1300	4135556.9400	10.2290
679244.2100	4135556.8900	10.2190
679244.2900	4135556.8400	10.2490
679244.3700	4135556.7900	10.2190
679244.5300	4135556.6700	10.2790
679244.6200	4135556.6100	10.2790
679244.7000	4135556.5400	10.2490
679244.7800	4135556.4700	10.2490
679244.9500	4135556.3400	10.1990
679245.0200	4135556.2600	10.1990
679245.1000	4135556.1800	10.2290
679245.1800	4135556.1000	10.2190
679245.2500	4135556.0300	10.2190
679245.3300	4135555.9500	10.1890
679245.4100	4135555.8700	10.1990
679245.4700	4135555.7800	10.2290
679245.5300	4135555.6900	10.2190
679245.5900	4135555.6100	10.1990
679245.6500	4135555.5200	10.1990
679245.7100	4135555.4300	10.1990
679245.7700	4135555.3400	10.1990
679245.8200	4135555.2500	10.2290
679245.8800	4135555.1500	10.2190
679245.9300	4135555.0600	10.2190
679245.9900	4135554.9600	10.2190
679246.0400	4135554.8700	10.2190
679246.0900	4135554.7700	10.1890
679246.1500	4135554.6800	10.1690
679246.2000	4135554.5900	10.1690
679246.2600	4135554.5000	10.1690
679246.3100	4135554.4100	10.1690
679246.3600	4135554.3200	10.1490
679246.4200	4135554.2300	10.1490
679246.4900	4135554.1500	10.1690
679246.5600	4135554.0600	10.1490
679246.6200	4135553.9800	10.1490
679246.6900	4135553.8900	10.1390
679246.7600	4135553.8100	10.1490
679246.8300	4135553.7200	10.1390
679246.9100	4135553.6400	10.1690
679246.9800	4135553.5600	10.1890
679247.0600	4135553.4800	10.1890
679247.1400	4135553.4000	10.1890
679247.2200	4135553.3100	10.1890
679247.3000	4135553.2300	10.2190
679247.4000	4135553.1700	10.2190
679247.5100	4135553.1000	10.2190
679247.6100	4135553.0300	10.2190
679247.7100	4135552.9700	10.2190
